crdc_id,year,ncessch,fips,leaid,allegations_harass_sex,allegations_harass_race,allegations_harass_disability,allegations_harass_orientation,allegations_harass_religion
130174000709,2015,130174000709,13,1301740,0,2,0,0,0
130174000710,2015,130174000710,13,1301740,0,0,0,0,0
130174000712,2015,130174000712,13,1301740,0,0,0,0,0
130174000713,2015,130174000713,13,1301740,0,0,0,0,0
130174000714,2015,130174000714,13,1301740,0,0,0,0,0
130174000715,2015,130174000715,13,1301740,1,0,0,1,0
130174000717,2015,130174000717,13,1301740,0,0,0,0,0
130174000718,2015,130174000718,13,1301740,0,0,6,0,0
130174000720,2015,130174000720,13,1301740,0,0,0,0,0
130174000721,2015,130174000721,13,1301740,0,0,1,0,0
130174000722,2015,130174000722,13,1301740,0,0,0,0,0
130174000723,2015,130174000723,13,1301740,0,0,0,0,0
130174000724,2015,130174000724,13,1301740,0,0,0,0,0
130174000725,2015,130174000725,13,1301740,0,0,0,0,0
130174000726,2015,130174000726,13,1301740,0,0,0,0,0
130174000727,2015,130174000727,13,1301740,0,0,0,0,0
130174000728,2015,130174000728,13,1301740,0,0,0,0,0
130174000729,2015,130174000729,13,1301740,0,0,0,0,0
130174000732,2015,130174000732,13,1301740,1,0,0,1,0
130174000734,2015,130174000734,13,1301740,0,0,0,0,0
130174000737,2015,130174000737,13,1301740,0,0,2,0,0
130174000738,2015,130174000738,13,1301740,0,0,0,0,0
130174000740,2015,130174000740,13,1301740,0,0,0,0,0
130174000741,2015,130174000741,13,1301740,0,0,0,0,0
130174001521,2015,130174001521,13,1301740,0,0,0,0,0
130174001531,2015,130174001531,13,1301740,0,0,0,0,0
130174001547,2015,130174001547,13,1301740,0,0,2,0,0
130174001553,2015,130174001553,13,1301740,0,0,0,0,0
130174001568,2015,130174001568,13,1301740,0,0,0,0,0
130174001586,2015,130174001586,13,1301740,1,1,0,1,0
130174001589,2015,130174001589,13,1301740,0,2,1,0,0
130174001862,2015,130174001862,13,1301740,0,0,0,0,0
130174001998,2015,130174001998,13,1301740,7,1,0,7,0
130174001999,2015,130174001999,13,1301740,0,0,0,0,0
130174002031,2015,130174002031,13,1301740,0,0,0,0,0
130174002074,2015,130174002074,13,1301740,0,2,0,0,0
130174002112,2015,130174002112,13,1301740,0,0,0,0,0
130174002256,2015,130174002256,13,1301740,0,0,0,0,0
130174002308,2015,130174002308,13,1301740,0,0,0,0,0
130174002310,2015,130174002310,13,1301740,0,1,8,0,0
130174002313,2015,130174002313,13,1301740,0,0,0,0,0
130174002370,2015,130174002370,13,1301740,4,0,2,4,1
130174002478,2015,130174002478,13,1301740,0,0,0,0,0
130174002479,2015,130174002479,13,1301740,0,0,1,0,0
130174002480,2015,130174002480,13,1301740,0,1,1,0,0
130174002482,2015,130174002482,13,1301740,0,0,0,0,0
130174002537,2015,130174002537,13,1301740,0,0,0,0,0
130174002538,2015,130174002538,13,1301740,0,0,0,0,0
130174002858,2015,130174002858,13,1301740,1,1,0,1,0
130174002859,2015,130174002859,13,1301740,0,2,0,0,0
130174003332,2015,130174003332,13,1301740,0,0,2,0,0
130174003334,2015,130174003334,13,1301740,1,0,2,1,0
130174003336,2015,130174003336,13,1301740,1,3,3,1,0
130174003337,2015,130174003337,13,1301740,1,0,0,1,0
130174003338,2015,130174003338,13,1301740,2,0,0,2,0
130174003339,2015,130174003339,13,1301740,0,1,0,0,0
130174003559,2015,130174003559,13,1301740,0,0,0,0,0
130174003613,2015,130174003613,13,1301740,0,0,0,0,0
130174003634,2015,130174003634,13,1301740,0,0,0,0,0
130174003643,2015,130174003643,13,1301740,1,0,0,1,0
130174003665,2015,130174003665,13,1301740,0,0,1,0,0
130174003708,2015,130174003708,13,1301740,0,0,0,0,0
130174003750,2015,130174003750,13,1301740,0,1,0,0,0
130174003766,2015,130174003766,13,1301740,0,0,1,0,0
130174003868,2015,130174003868,13,1301740,0,0,0,0,0
130174003884,2015,130174003884,13,1301740,0,0,0,0,0
130174003914,2015,130174003914,13,1301740,0,0,0,0,0
130174003915,2015,130174003915,13,1301740,0,0,0,0,0
130174003921,2015,130174003921,13,1301740,0,0,0,0,0
130174003955,2015,130174003955,13,1301740,0,0,0,0,0
130174004006,2015,130174004006,13,1301740,0,0,0,0,0
130174004035,2015,130174004035,13,1301740,0,0,5,0,0
130174004039,2015,130174004039,13,1301740,0,0,0,0,0
130174004071,2015,130174004071,13,1301740,0,0,0,0,0
130174004142,2015,130174004142,13,1301740,0,0,0,0,0
130174004159,2015,130174004159,13,1301740,1,0,0,1,0
130174004199,2015,130174004199,13,1301740,0,7,2,0,0
130228000035,2015,130228000035,13,1302280,0,0,0,0,0
130228000217,2015,130228000217,13,1302280,4,0,0,0,0
130228000927,2015,130228000927,13,1302280,0,0,0,0,0
130228000948,2015,130228000948,13,1302280,0,0,0,0,0
130228000965,2015,130228000965,13,1302280,0,0,0,0,0
130228000967,2015,130228000967,13,1302280,0,0,0,0,0
130228000968,2015,130228000968,13,1302280,0,0,0,0,0
130228000969,2015,130228000969,13,1302280,0,0,0,0,0
130228000970,2015,130228000970,13,1302280,0,0,0,0,0
130228000971,2015,130228000971,13,1302280,0,0,0,0,0
130228000974,2015,130228000974,13,1302280,0,0,0,0,0
130228000975,2015,130228000975,13,1302280,0,0,0,0,0
130228000976,2015,130228000976,13,1302280,0,0,0,0,0
130228000978,2015,130228000978,13,1302280,6,1,0,0,0
130228000986,2015,130228000986,13,1302280,1,0,0,1,0
130228000987,2015,130228000987,13,1302280,2,0,0,0,2
130228000988,2015,130228000988,13,1302280,0,0,0,0,0
130228000991,2015,130228000991,13,1302280,0,0,0,0,0
130228000997,2015,130228000997,13,1302280,1,0,0,0,0
130228000998,2015,130228000998,13,1302280,0,0,0,0,0
130228001005,2015,130228001005,13,1302280,0,3,1,0,0
130228001006,2015,130228001006,13,1302280,0,0,0,0,0
130228001013,2015,130228001013,13,1302280,0,0,0,0,0
130228001015,2015,130228001015,13,1302280,0,0,0,0,0
