crdc_id,year,fips,ncessch,leaid,race,sex,disability,lep,students_AP_exam_none,students_AP_pass_none,students_AP_exam_oneormore,students_AP_pass_oneormore,students_AP_exam_all,students_AP_pass_all
480007113078,2015,48,480007113078,4800071,99,99,99,99,,,,,,
480007113283,2015,48,480007113283,4800071,99,99,99,99,,,,,,
480007113284,2015,48,480007113284,4800071,99,99,99,99,,,,,,
480007113286,2015,48,480007113286,4800071,99,99,99,99,,,,,,
480007113287,2015,48,480007113287,4800071,99,99,99,99,,,,,,
480007113292,2015,48,480007113292,4800071,99,99,99,99,,,,,,
480007113298,2015,48,480007113298,4800071,99,99,99,99,,,,,,
480007210549,2015,48,480007210549,4800072,99,99,99,99,,,,,,
480007307913,2015,48,480007307913,4800073,99,99,99,99,,,,,,
480007309645,2015,48,480007309645,4800073,99,99,99,99,,,,,,
480007309646,2015,48,480007309646,4800073,99,99,99,99,,,,,,
480007408093,2015,48,480007408093,4800074,99,99,99,99,,,,,,
480007412201,2015,48,480007412201,4800074,99,99,99,99,,,,,,
480007508097,2015,48,480007508097,4800075,99,99,99,99,,,,,,
480007508324,2015,48,480007508324,4800075,99,99,99,99,,,,,,
480007508335,2015,48,480007508335,4800075,99,99,99,99,,,,,,
480007508344,2015,48,480007508344,4800075,99,99,99,99,,,,,,
480007509009,2015,48,480007509009,4800075,99,99,99,99,,,,,,
480007509507,2015,48,480007509507,4800075,99,99,99,99,,,,,,
480007509647,2015,48,480007509647,4800075,99,99,99,99,,,,,,
480007513173,2015,48,480007513173,4800075,99,99,99,99,,,,,,
480007708105,2015,48,480007708105,4800077,99,99,99,99,,,,,,
480008008108,2015,48,480008008108,4800080,99,99,99,99,,,,,,
480008008109,2015,48,480008008109,4800080,99,99,99,99,,,,,,
480008011493,2015,48,480008011493,4800080,99,99,99,99,,,,,,
480008011924,2015,48,480008011924,4800080,99,99,99,99,,,,,,
480008608128,2015,48,480008608128,4800086,99,99,99,99,,,,,,
480008610461,2015,48,480008610461,4800086,99,99,99,99,,,,,,
480008610463,2015,48,480008610463,4800086,99,99,99,99,,,,,,
480009008161,2015,48,480009008161,4800090,99,99,99,99,,,,,,
480009308164,2015,48,480009308164,4800093,99,99,99,99,,,,,,
480009312001,2015,48,480009312001,4800093,99,99,99,99,,,,,,
