crdc_id,year,ncessch,fips,leaid,allegations_harass_sex,allegations_harass_race,allegations_harass_disability,allegations_harass_orientation,allegations_harass_religion
480020708327,2015,480020708327,48,4800207,0,0,0,0,0
480020708331,2015,480020708331,48,4800207,0,0,0,0,0
480020708337,2015,480020708337,48,4800207,0,0,0,0,0
480020708357,2015,480020708357,48,4800207,0,0,0,0,0
480020708366,2015,480020708366,48,4800207,0,0,0,0,0
480020708378,2015,480020708378,48,4800207,0,0,0,0,0
480020708396,2015,480020708396,48,4800207,0,0,0,0,0
480020708404,2015,480020708404,48,4800207,0,0,0,0,0
480020708780,2015,480020708780,48,4800207,0,0,0,0,0
480020709350,2015,480020709350,48,4800207,0,0,0,0,0
480020710815,2015,480020710815,48,4800207,0,0,0,0,0
480020711464,2015,480020711464,48,4800207,0,0,0,0,0
480020712092,2015,480020712092,48,4800207,0,0,0,0,0
480020712102,2015,480020712102,48,4800207,0,0,0,0,0
480020712127,2015,480020712127,48,4800207,0,0,0,0,0
480020712268,2015,480020712268,48,4800207,0,0,0,0,0
480020712402,2015,480020712402,48,4800207,0,0,0,0,0
480020712412,2015,480020712412,48,4800207,0,0,0,0,0
480020712540,2015,480020712540,48,4800207,0,0,0,0,0
480020712816,2015,480020712816,48,4800207,0,0,0,0,0
480020712902,2015,480020712902,48,4800207,0,0,0,0,0
480020712986,2015,480020712986,48,4800207,0,0,0,0,0
480020713055,2015,480020713055,48,4800207,0,0,0,0,0
480020713281,2015,480020713281,48,4800207,0,0,0,0,0
